Name|Result|Span|Owner|Regularity|Linkage|Read Only|Hidden|File Size|Date Created|Date Modified|Date Accessed|File Path|File Type
PIN_US|64106-3686|Page 1, Word 5|POX6022\iridemo|true|false|false|false|55071|2018-07-18T12:33:34Z|2018-07-24T14:54:58.2795Z|2018-07-18T12:33:34Z|C:\git\workbench-demos\DarkShield\data\statement_sample1.PDF|PDF
PIN_US|12345-6789|Page 1, Word 14|POX6022\iridemo|true|false|false|false|55071|2018-07-18T12:33:34Z|2018-07-24T14:54:58.2795Z|2018-07-18T12:33:34Z|C:\git\workbench-demos\DarkShield\data\statement_sample1.PDF|PDF
PIN_US|000009752|Page 1, Word 18|POX6022\iridemo|true|false|false|false|55071|2018-07-18T12:33:34Z|2018-07-24T14:54:58.2795Z|2018-07-18T12:33:34Z|C:\git\workbench-demos\DarkShield\data\statement_sample1.PDF|PDF
PIN_US|000009752|Page 1, Word 46|POX6022\iridemo|true|false|false|false|55071|2018-07-18T12:33:34Z|2018-07-24T14:54:58.2795Z|2018-07-18T12:33:34Z|C:\git\workbench-demos\DarkShield\data\statement_sample1.PDF|PDF
PIN_US|000009752|Page 1, Word 51|POX6022\iridemo|true|false|false|false|55071|2018-07-18T12:33:34Z|2018-07-24T14:54:58.2795Z|2018-07-18T12:33:34Z|C:\git\workbench-demos\DarkShield\data\statement_sample1.PDF|PDF
PIN_US|000009752|Page 1, Word 97|POX6022\iridemo|true|false|false|false|55071|2018-07-18T12:33:34Z|2018-07-24T14:54:58.2795Z|2018-07-18T12:33:34Z|C:\git\workbench-demos\DarkShield\data\statement_sample1.PDF|PDF
PIN_US|130012345|Page 1, Word 105|POX6022\iridemo|true|false|false|false|55071|2018-07-18T12:33:34Z|2018-07-24T14:54:58.2795Z|2018-07-18T12:33:34Z|C:\git\workbench-demos\DarkShield\data\statement_sample1.PDF|PDF
PIN_US|000009752|Page 1, Word 120|POX6022\iridemo|true|false|false|false|55071|2018-07-18T12:33:34Z|2018-07-24T14:54:58.2795Z|2018-07-18T12:33:34Z|C:\git\workbench-demos\DarkShield\data\statement_sample1.PDF|PDF
PIN_US|000009752|Page 1, Word 150|POX6022\iridemo|true|false|false|false|55071|2018-07-18T12:33:34Z|2018-07-24T14:54:58.2795Z|2018-07-18T12:33:34Z|C:\git\workbench-demos\DarkShield\data\statement_sample1.PDF|PDF
PIN_US|161-23-4923|169:180|POX6022\iridemo|true|false|false|false|2700|2018-07-18T12:33:36Z|2018-07-24T14:54:58.2483Z|2018-07-18T12:33:36Z|C:\git\workbench-demos\DarkShield\data\TestXML.xml|xml
